doc_id,related_cluster,relevance_score
2574,29,0.34960789511477164
1457,23,0.3495978824460582
3499,3,0.3495873325965604
850,3,0.3495674122160524
1817,28,0.3494993403584306
3541,7,0.3494421448467513
78,9,0.3493952732042435
1083,28,0.34933892909016173
3144,23,0.3493034774567284
3912,25,0.34924477449574487
752,22,0.34924122042674866
3561,9,0.34921747543503373
3146,23,0.34920235683467704
3788,13,0.3491647748262572
2118,15,0.34916064140259295
3333,23,0.34913089962601945
3350,25,0.3490632936677008
1190,8,0.34902139159439155
3851,23,0.34894093214562416
3296,3,0.3489290726856459
1784,24,0.34882853485869514
3954,15,0.3488038301729396
83,28,0.34875785711449053
1183,7,0.3486336541981078
1907,25,0.3485615729726703
1033,28,0.34850484012067096
3045,1,0.34847860220545995
2204,23,0.34836613945373773
1845,24,0.3482944771398921
3530,3,0.34828337330631104
1183,23,0.348282135798252
1979,24,0.3482160909737199
1122,3,0.34817107358439253
194,23,0.34796388493257024
1619,28,0.34777405598674954
571,1,0.34771184999173427
2313,13,0.34756595632092757
245,28,0.34754298249891963
1265,24,0.3475176312365008
2650,6,0.34742952865904336
1197,25,0.34729089893814247
1919,21,0.34724748622238727
3394,16,0.34711214970732834
4156,3,0.3470690514581472
1089,15,0.347058945753856
905,1,0.3470166801173405
3101,23,0.3468706985632286
3943,22,0.34682377464834657
1645,3,0.3468039986692209
995,19,0.34665388813207504
1842,26,0.34656194486095165
1531,13,0.34643183577076975
1466,9,0.34639251091575407
2524,15,0.3462602255414513
2930,22,0.34618777794997424
483,29,0.346146310454341
1462,28,0.34583901389811506
3123,1,0.34574533173887906
2109,23,0.3457205382829923
3325,20,0.3456755584956623
759,28,0.34565689569782204
3371,3,0.3456563985008473
3500,13,0.34559125674579405
3682,3,0.34549071938387704
3160,25,0.34546874061612776
3395,4,0.34537931444274617
1290,29,0.3453314124170307
3166,19,0.34524603299067685
3028,29,0.3452372439867903
2072,29,0.345181492102236
2983,23,0.3449068771255958
1062,23,0.3448853525459017
962,21,0.3448682722870103
3679,23,0.3448587099117837
2253,28,0.344804726176759
3722,20,0.3447827209929121
2593,6,0.3447110685980383
2725,3,0.34457230504251957
1644,23,0.3445131082353949
189,23,0.3440922517680296
3075,14,0.3440702726810015
2435,4,0.34405837959640867
1994,19,0.34395016729994127
2761,28,0.34381407051030827
2254,28,0.34375292710833893
4145,7,0.3436218040119299
872,28,0.34360312167699036
5,13,0.3435626918247893
1529,29,0.3434953398849803
3122,21,0.343391174655747
2378,3,0.34331982118639065
3131,3,0.34323634650778173
2170,13,0.34322571625844833
3063,17,0.3431733101211106
1105,29,0.3431184128210021
3897,23,0.3430245787437738
2915,12,0.3429722664078086
1538,3,0.3428496145409957
1100,23,0.34283852318781494
3808,9,0.3428267279290273
592,23,0.3427008601951145
1048,1,0.3426512795936516
1336,22,0.34259796667048154
147,20,0.3424741914745028
2593,21,0.34243133992512964
3926,28,0.3423469258801569
1450,8,0.3423314940995194
3388,22,0.34232420346048087
1266,28,0.3422638071103286
1494,23,0.34224354005601726
2565,16,0.34216154634423707
3674,0,0.34212290812288465
527,13,0.3421077066312049
1381,23,0.3420376264511895
2000,23,0.3419938432615624
2745,3,0.3419430113988931
1235,12,0.3419134121969611
1599,29,0.3418838636737528
840,3,0.3418697383948307
1457,3,0.34185747401720923
3179,9,0.341728534650212
36,3,0.34167296599254476
1257,22,0.34165649840163104
1302,28,0.3416349605534436
1488,16,0.3414394041125896
1889,16,0.3414261934265954
211,23,0.3413932183332376
551,9,0.34136216651300155
3711,4,0.3413269126913743
680,1,0.34097015129929104
3838,21,0.3409371596881775
2256,25,0.3409139487949234
338,23,0.3404175838398418
665,21,0.3404002630146185
1005,22,0.34039027747591083
673,16,0.34014127661745247
237,22,0.34003231889567265
2258,7,0.3399284427280386
1541,28,0.33990068975138577
415,3,0.3396220805262375
90,4,0.33961092067939164
2263,13,0.3395553164724857
3961,4,0.3395038192039639
1615,28,0.33944399816538107
966,12,0.33938303986643253
501,25,0.33931396497809224
3783,19,0.33923666645133244
2001,9,0.3392200762366543
2267,23,0.33920618400265584
823,16,0.33915463988176553
4038,21,0.33908099992879914
1912,3,0.3390654749154089
2344,16,0.33894934173917574
1789,16,0.33890289206185964
271,15,0.3388656680259776
3829,3,0.33879943749447006
3016,22,0.3387715096541478
3672,9,0.33868095341208115
828,15,0.3386688495876292
435,3,0.3386295043297289
3382,7,0.3385483803877072
2009,1,0.3385262777625131
2249,23,0.3385150106792886
1936,23,0.33818389511977526
2126,23,0.3381612915618649
3131,25,0.3380968169594472
1931,14,0.3380801277501262
4031,14,0.3380671818702657
1245,3,0.3380142161950176
2070,28,0.3379772851861044
1228,28,0.3379315213335271
3893,21,0.33786982754961703
835,28,0.3377416713708262
1520,3,0.3377144070915623
1841,6,0.3376058627883348
293,3,0.3375078279503136
1939,14,0.3375014048966403
2393,12,0.3374643341538487
3696,19,0.3374277147403788
3980,15,0.33741462070400613
1174,3,0.33739813071544705
1095,24,0.33729458489620084
3780,20,0.3371478978013228
3208,9,0.33713028476828155
775,28,0.33706315572009166
3642,24,0.33699282106962036
3582,23,0.3369781237800006
3092,13,0.3369041757987801
2099,23,0.3367080394348637
1086,23,0.3367023026507713
165,7,0.3366470528962711
3360,1,0.3366362716600605
3877,22,0.3365532207079889
1071,28,0.33633111335256566
1871,16,0.336152897099436
2013,7,0.33608497314951974
1393,3,0.3359405531396221
3952,3,0.335901064745924
1720,3,0.3357729987172912
3932,9,0.3357526648776932
3043,29,0.33566800662541174
3257,12,0.33561837732404426
1807,29,0.335605971032173
2262,29,0.3354714652687216
2390,23,0.33530021358844364
1667,24,0.33526865001578365
2709,4,0.33525781949187766
3304,21,0.33522229239396784
3891,3,0.33518194049714983
1132,19,0.33517298842037907
3113,3,0.33511453877930875
2792,16,0.33509790046619825
1172,28,0.33507741987700274
1380,26,0.3350454305175771
3170,13,0.3349075798495799
2572,2,0.33490607076594925
95,1,0.33480531302824457
3639,28,0.33471708512379683
1673,29,0.33440770094414723
2144,28,0.33438375546492066
3942,6,0.33435885055004855
1526,3,0.33419495261247517
2638,6,0.3341898727311415
1303,13,0.3341178529534186
729,6,0.33403857246769164
1917,3,0.33400953127323163
2245,28,0.33385358114595004
1229,4,0.3338005961048515
604,10,0.3337912025636286
3786,9,0.33377399457628637
3207,12,0.3337116456310773
1275,23,0.33357489642753496
1515,19,0.33357155656293214
1710,19,0.3334968825676629
3541,3,0.33348696534266636
937,3,0.3334151497690658
941,1,0.33341386918498567
3576,21,0.3333962867232283
351,28,0.3332164658622874
3771,15,0.3329270612443964
3014,3,0.33289479193479615
862,22,0.3328867136991149
2329,12,0.33277264621775665
1984,13,0.33271318749858786
2086,7,0.33260811737062324
3113,5,0.33252927671829685
3648,3,0.33247807557245046
1879,27,0.33237994350144734
4066,6,0.33230154480703983
1988,9,0.3322592175188258
1588,28,0.332154605079799
1684,21,0.3320794751078052
231,28,0.3319744013095477
50,3,0.33183932955317746
3824,15,0.3316592312068698
4011,28,0.3315955158272993
3177,1,0.3315546503298013
1218,9,0.3314918450845952
867,6,0.3314137111393554
1994,23,0.33138070946277093
3455,26,0.3313360275898314
2210,29,0.3313004343191332
2335,2,0.33106884432699146
1027,3,0.33093709530730464
3920,15,0.3306930540215216
2595,4,0.33063204309992045
3001,3,0.33062328222886106
2683,7,0.33061935907240536
693,11,0.33035924214899376
1418,23,0.3303124177916571
1490,6,0.33029885033378914
2217,16,0.3301068290243268
916,7,0.3300026485296349
771,27,0.32995923365442864
273,28,0.3297482523113488
2395,13,0.32963716685610844
1286,28,0.3296167796772964
2607,21,0.3295618721355816
3239,22,0.3295366028900131
2525,15,0.32953433629437034
2750,21,0.32949850998243074
1627,16,0.32947505649279657
1265,3,0.32938625634954344
3823,23,0.32937848515867774
4035,23,0.3292647569856159
2140,16,0.32925778796409844
3023,7,0.32917477173637844
1299,15,0.3291660088623028
2684,5,0.3291378663889357
702,7,0.3291318166970115
3784,3,0.329008875939808
3305,5,0.32877677150393236
1542,23,0.328721076642325
635,9,0.3286624030291268
3594,9,0.3285779280073945
3559,12,0.3284398004682788
213,3,0.328434053906636
371,1,0.3284273166317654
2447,9,0.32834527799390867
2055,3,0.3283394478917155
1238,16,0.32833245348118734
3328,23,0.3283317261673384
3522,3,0.3283167874413149
1661,3,0.3282661162903137
1464,3,0.32818993711615213
2836,22,0.3281116364982007
2578,3,0.32807313707241703
4126,17,0.3279609687048124
986,28,0.3279366173441071
3798,9,0.3279339689578989
3938,29,0.3278753392740081
579,16,0.3278248639597501
3790,13,0.3277974158655398
3956,19,0.32777898265261923
3911,23,0.32770441779435927
3272,13,0.3276618609403186
3362,16,0.32760565555601884
1082,3,0.3275909280291484
2626,7,0.3274386258007177
955,16,0.3274142210377738
3123,13,0.3273515764259705
2238,23,0.32733836164629526
542,28,0.3273330907365516
2751,9,0.32731179130986837
643,23,0.32729563612743207
2528,3,0.32721274034459386
2571,18,0.3270662148998261
2484,3,0.32703638551641767
3342,29,0.3270224415413343
1112,7,0.32699841324673307
2720,3,0.3269876033973192
854,3,0.3269875401216481
2328,6,0.32695414987588356
1055,3,0.32689911584238945
1713,28,0.3265559161670527
3708,29,0.3265399613069004
3764,3,0.3264365213257769
3938,12,0.3263588481301666
2241,6,0.3263001749650469
1691,29,0.3261449944306097
897,15,0.3261174472380322
1375,28,0.3261107481779077
501,3,0.3260592326602009
1538,16,0.32604450206610724
2801,28,0.32600255077747003
3299,22,0.32596845672041447
2507,3,0.32590064925696366
799,21,0.3258549022977991
115,28,0.32585435704571447
4019,29,0.3258489424176516
2718,19,0.32580754413108826
1744,22,0.32580430902109064
1965,3,0.3257933664504475
3026,6,0.3257903473612846
1359,25,0.3257880022817011
4116,23,0.3255590974427638
809,16,0.3255409275125163
2145,14,0.3254332563907569
2510,6,0.325402964996344
1955,1,0.325400418381671
3106,26,0.3253165321477984
2360,13,0.32529197711875873
2092,29,0.32523080912736396
3627,25,0.32494428756394445
937,16,0.3249391606879501
1643,13,0.3249308170670095
805,29,0.3247457515600163
2100,29,0.3246299913136402
837,3,0.32459808568313675
2601,13,0.32454791381709586
2629,9,0.32449700105090473
1418,16,0.32446094063857067
2989,27,0.3244362819289311
1667,3,0.32439479574075414
1630,26,0.3243109134774528
816,9,0.3242793789564921
2319,21,0.32416880410502347
608,7,0.3241293806719618
2422,9,0.3241221913680802
3748,29,0.32404392196494297
2213,23,0.3240411107775357
2637,23,0.323963218891277
280,23,0.3238262193990429
2038,19,0.32378587865321024
3622,23,0.32371359865705435
440,3,0.3236567829089601
2128,3,0.3234902469239786
3358,21,0.3234426326853417
990,16,0.32340570639548505
3064,21,0.32339712240211727
3167,25,0.32334941576615306
881,23,0.32315706781380044
3782,23,0.32309582905407264
3118,3,0.32297516916984953
2223,21,0.32287803757748385
461,3,0.32287756104718873
3311,16,0.3227618099988697
2176,13,0.32269967840575137
508,23,0.3226514780718943
3554,29,0.3225458376375347
43,1,0.3225313734210785
1993,23,0.3223954748469421
2176,3,0.32238499567158485
1458,9,0.3223785805798628
3159,23,0.3222200498558164
2246,6,0.3221103270362454
2233,25,0.32188760010625816
2639,6,0.32186427642974746
420,28,0.32183446108695035
404,28,0.321831527722977
493,6,0.3218219498091031
450,27,0.3214736952020895
3018,14,0.3214361410485436
1708,29,0.3214346842340755
1088,3,0.3214134905641242
1485,28,0.3213773534220349
1688,23,0.32135873768290846
3435,15,0.32129459922607295
2868,23,0.32124266973043447
2738,28,0.3212338453763618
2227,28,0.32120563301581706
2040,28,0.3211767352287474
1829,19,0.3211664692938672
1322,9,0.3211662376140236
1757,29,0.32107752291977915
2260,15,0.3210499009555539
3022,9,0.3210363611220852
3219,14,0.3209170843327877
4184,17,0.32081738817871885
1901,3,0.3207849184496551
93,28,0.32069335850516467
3957,13,0.32066925169219007
3775,1,0.3206550725980827
1834,4,0.32062201896536074
2854,6,0.320585126901351
2527,16,0.3203543567815881
1117,22,0.32027378883242463
2203,21,0.32023848372758584
2712,22,0.3201592233402579
2088,21,0.32007496801903096
3515,22,0.3200109531987075
1524,24,0.31997493556766354
1882,29,0.3199510225428608
3562,15,0.3197825548328203
1906,0,0.3197400552630507
1115,3,0.31971991809129147
4169,19,0.3196698670323475
1485,23,0.31963996734490685
3288,29,0.31963563471717304
2234,13,0.3195448931688732
1987,29,0.31950476564429575
3505,4,0.3195007970039389
2207,23,0.3194995794375634
3913,29,0.31938823766051394
1579,28,0.31930256585003575
2669,3,0.3192736536196773
3297,15,0.3191801761742596
164,9,0.31910895937555916
3861,6,0.31904154121492406
2390,15,0.3189584078159971
1171,7,0.31884524403893344
2108,3,0.3187711230760701
1949,3,0.3187390597186271
1161,7,0.31867720482241596
3178,1,0.31867486601336165
3331,1,0.31865229668260475
1517,28,0.31861496875789
256,28,0.31851822256489926
1146,23,0.3184020457447575
1961,16,0.3183780643200931
2796,14,0.31829852489186916
951,16,0.31819062485174515
1509,29,0.318131949880793
3586,29,0.318101122734025
2913,9,0.3178778923422169
2319,9,0.31787675893430306
4061,12,0.31783947133871004
55,18,0.31769049865649057
4,1,0.31766432698404834
2775,22,0.3176271555476649
2752,3,0.3176041416160339
923,16,0.31751712798150705
3369,7,0.31746292146595667
1966,6,0.317311234281908
2305,28,0.3173090869983922
2979,28,0.317181855914393
1964,27,0.3171091651647361
167,3,0.31709574892631215
61,3,0.3169650887784641
328,9,0.31691811360785727
4106,5,0.3169041878365435
899,7,0.31679744925199005
757,1,0.3167628694734632
1338,1,0.3167176381651329
148,23,0.3167172790839536
1749,28,0.3167073618073112
454,3,0.31668042544198854
3435,4,0.3166327114363315
556,19,0.3165992527100219
2002,3,0.3165914760861461
2904,17,0.3165798700747673
4126,5,0.3165215260462588
3668,26,0.316476111710695
2087,3,0.31643440652701216
1991,5,0.3163759182981544
401,15,0.3163702792540696
380,28,0.31630652645819574
261,28,0.3162552574685012
3668,24,0.3162443688480979
1014,4,0.31624278714021586
3814,21,0.3161008862706173
3127,23,0.3160394604261371
3860,13,0.31593354674843493
3607,28,0.31591057452849247
659,23,0.3159066837994087
2106,12,0.3157789349836733
875,19,0.3157787804026988
1821,23,0.3157566364210292
747,3,0.31562831096897737
1283,4,0.31562038266330017
1890,1,0.31561701149205246
3565,5,0.315533529414766
1252,3,0.31552171029989984
418,24,0.31551346945471004
1483,9,0.31550078228357875
2304,3,0.31546827145048717
3700,14,0.31546633672804186
2265,29,0.31544375133582964
3407,1,0.3153523002274101
2399,15,0.31523948224338777
877,3,0.31520168663649445
292,3,0.31508842934812786
1397,26,0.3150817770900928
1320,21,0.31483440047087285
3833,22,0.3146845190987598
1067,28,0.31461429907839905
2584,23,0.3145906856716077
3023,28,0.3145617996690064
1578,7,0.3145393692867327
46,7,0.31450060663950524
1079,7,0.3144667466015948
1794,1,0.3144436104977203
111,26,0.31441745121489517
3826,3,0.3143098109446893
3793,25,0.3142733327533388
688,24,0.31414299316932354
969,16,0.3141216294129935
741,23,0.3140385607940654
2008,3,0.31402136704993633
1765,9,0.3139851401367448
3441,28,0.3138315499716339
663,3,0.3137615973172612
2710,15,0.313748770830108
1556,9,0.3135259830318515
258,4,0.3133257718203937
2526,3,0.31331391662152647
211,28,0.3132174780556019
992,3,0.3131567573147134
684,22,0.31314510383414024
2201,16,0.31302723516065606
1020,3,0.31298134279247514
3283,25,0.3129786921892942
2982,13,0.31291658894371915
3241,25,0.3128954340626829
1144,3,0.312882816519901
1041,1,0.3127597113846006
3956,4,0.31275396220851304
2459,28,0.31253713072327355
3169,16,0.31251925612094406
899,28,0.3125175673475057
2475,13,0.31250530911309427
3255,21,0.3122372948011137
1831,1,0.3121584035436097
3831,29,0.311993364837329
1878,22,0.31196749806224894
1045,3,0.31195691082306176
3620,22,0.3119503493681114
1622,21,0.3118146350595939
3346,22,0.31177173106873207
1904,21,0.31167444342632705
2679,3,0.3116666596469927
877,14,0.31165833932841885
2927,19,0.31156770735036843
2993,9,0.3115111341156298
644,3,0.3114584329989366
2703,24,0.3114425664516707
1094,9,0.3114015846090072
1485,3,0.31137780948199184
535,1,0.31132474926179393
3227,6,0.311256423471896
1786,26,0.31115917778636104
1147,28,0.3111486267130283
79,3,0.31100538423229007
431,3,0.3109853364808964
3308,13,0.31098126543601545
1866,23,0.3108948445975896
2094,3,0.3108457414818297
182,28,0.31081753866068323
3884,6,0.310795152410105
2036,19,0.31077636392606484
1810,23,0.3107597977538023
2126,28,0.31073919110467096
583,3,0.3106355528678777
175,23,0.3105609355019612
1004,17,0.31054867006257064
732,23,0.3104966833414086
633,3,0.31028971256624044
3095,21,0.3102549369836284
159,3,0.31021884661575494
2403,26,0.31015065691811877
1895,23,0.31004404972940747
3864,24,0.3100242237713348
798,22,0.30999123110957233
3265,1,0.309952921089712
2135,28,0.309903420773404
920,28,0.3098449938864731
2952,13,0.3097578052117229
3595,17,0.3096586535049674
814,19,0.3095573697291984
3429,17,0.3095153570175171
160,3,0.309424810690947
2604,23,0.3094202603043457
2667,14,0.3094092604779786
3715,17,0.3093987487310343
1952,3,0.30939848757767496
3468,3,0.3093861629644152
1964,3,0.30935457113609643
475,23,0.30928149020510837
3982,21,0.3092178429194927
2294,12,0.3091194585945906
1723,1,0.30911719428639206
479,16,0.3089815536233096
3415,17,0.3089431718718687
559,19,0.3089373311178583
2699,4,0.30892913643279235
861,24,0.3089167376241198
586,1,0.3088796428476908
2707,9,0.30883023237864243
2020,29,0.30881252110805407
2926,2,0.3087713756213477
1367,1,0.3087063665963899
1606,23,0.3086323987796137
1348,28,0.3086321892937537
2899,23,0.30861900532155784
548,3,0.3085766463744713
43,3,0.3085694621714496
1003,3,0.3084224273996475
3947,24,0.3084074256874516
2360,6,0.308369533747909
14,0,0.3083555877303628
1284,16,0.3083083674220562
2927,15,0.3082819716777614
2801,23,0.30815912481538893
1687,28,0.3080922873003056
481,19,0.3080754543330398
2018,14,0.3080664227786615
740,28,0.30789910727772085
499,23,0.3078043306494696
3452,1,0.30779575290184513
3718,9,0.30779397981337264
1867,3,0.3077180166699026
151,3,0.3076409095087231
2742,14,0.30762791109734733
2683,3,0.30757432626748643
1510,29,0.30756965517128404
1116,3,0.30755623391406023
2402,9,0.3075310863619891
891,12,0.30736426786675547
372,3,0.3072605303589322
1583,13,0.3071872950722746
656,23,0.3071377044895408
2192,9,0.3070937460756494
1000,27,0.30704743816022406
2411,9,0.3069350294016398
388,25,0.3069114777625131
2297,28,0.3069006102601853
1049,25,0.3068051105802226
3548,29,0.30679368957041186
2508,6,0.3067675007251481
1443,19,0.3067374120055802
2016,6,0.3067211699519107
1982,18,0.3066891478490557
1551,9,0.3066517673023323
1751,16,0.3066272612304944
2268,22,0.30642938599650243
1629,21,0.3063702331836928
3563,1,0.30631001152298265
352,28,0.3062615849796104
3929,27,0.3060614777417077
3409,28,0.3060412528174603
1348,16,0.3058697822803526
1680,23,0.3058073284893828
2971,3,0.3056518799212419
663,16,0.3055752568441837
2155,13,0.3055249623859466
960,3,0.305486306470468
1155,7,0.3054409813872985
3300,3,0.30537982118732887
1674,1,0.3053548544382488
787,3,0.30535326851889033
23,3,0.3053479386618094
444,1,0.3052890371120569
1682,1,0.3052675543841685
821,3,0.3052269445910095
3611,19,0.3052202393950846
2122,29,0.3050327291426463
3126,29,0.30487727401978015
1783,7,0.30477655190526687
2069,3,0.30471719424846805
3957,19,0.30466415346685966
1729,3,0.30465218946482436
3621,9,0.304621602150026
3737,25,0.3045484669968248
687,28,0.3045134518128457
3955,23,0.3044331278508769
2828,13,0.30442855506514255
3519,6,0.30433246054906143
2686,3,0.30429658475137705
2860,23,0.3042351592572801
3916,19,0.3041917922788757
2977,9,0.30417240227238806
182,7,0.3041691769998496
3087,28,0.30402774772304625
1827,1,0.3039592786136649
3390,3,0.30389711717037216
1607,21,0.3038154882143728
3266,6,0.30378143969148397
2021,6,0.30369316713570077
3514,3,0.30345269564275384
1778,3,0.3033274788405415
3287,3,0.30331531789351196
34,12,0.3031637064842849
3870,3,0.3030581534843525
2639,21,0.30303057962820135
2169,6,0.3030284951735493
3800,9,0.3030128500136039
2436,3,0.3029590391443487
1958,9,0.3029130051432491
910,3,0.3027253370395827
1886,28,0.3027036847792313
3998,28,0.30264061525905833
3646,6,0.3023760838514931
376,3,0.30234315967643444
2609,26,0.30233860359890813
395,23,0.3021197343211076
202,9,0.30209043796290613
2884,4,0.30205586396676143
1147,16,0.30177076023537436
3601,23,0.30173547568440273
3345,16,0.3017070878919499
700,28,0.30166319072562364
3283,14,0.30162183152562544
2999,16,0.3016156703257818
2954,0,0.3014953896796008
2865,3,0.3014053872225204
2503,22,0.3012623910202797
3558,25,0.3012616174206578
469,23,0.30118392572650643
2059,7,0.30116839138875795
3194,16,0.3010054784423658
2167,23,0.30094920361300703
1734,10,0.30082635341582137
1314,14,0.3008169537775554
1812,5,0.30080813117033434
1108,24,0.30075791107923733
2858,23,0.3007276257968859
1754,25,0.30070888739915896
1314,3,0.30070141017342966
3465,19,0.3006120495889256
815,22,0.30052526642087307
3037,22,0.3004667955110577
2778,29,0.3003708575722028
1676,7,0.3003625580179885
1263,3,0.30032729610329817
1576,22,0.30025895064541325
2495,21,0.300154806312494
2793,25,0.3001118879612752
1592,21,0.29999065571386474
2025,4,0.29998011863438306
3088,4,0.29994019300337654
3378,22,0.2998831442286957
1726,9,0.29985795639576857
3008,21,0.2997988906728949
1298,21,0.2997892084731069
967,9,0.299774797513383
3530,23,0.2996613323377872
3392,21,0.2996604958407215
1614,23,0.29954499168424426
2651,3,0.29952699791748744
490,16,0.299517235686391
3035,12,0.29942732758111135
229,3,0.2994111979969717
4116,2,0.2993564793333415
3092,29,0.29934088077134363
2954,13,0.2992013560155518
447,19,0.2991438804141605
2445,3,0.29914292833308026
2737,15,0.2990814112995277
2050,4,0.29901516034415027
4019,8,0.2989472498212106
2259,13,0.2988867464280117
949,14,0.2988485127805001
3735,12,0.29881322707516783
2473,6,0.298791664652739
1200,23,0.2987800529735547
1631,7,0.29876247832081154
665,9,0.2987621253616708
1628,19,0.29873966869723695
1360,1,0.2987191419996681
1443,23,0.29871686227898564
337,1,0.2986868942955961
3047,23,0.29862200080931917
827,28,0.2986080622181105
3235,16,0.2985795404670946
3552,23,0.29856550228629075
502,23,0.29854330048615424
2187,9,0.29837909386883527
3635,3,0.2983024042401319
1302,13,0.2982849194414744
41,23,0.29825459070946
3987,29,0.2982280018475713
3724,29,0.2982268915420644
1571,3,0.29819487018461416
615,4,0.2981337283807618
1307,9,0.29808814211364193
1347,14,0.29803162036008635
2229,3,0.29801623138112127
2470,25,0.2978521293249241
1116,23,0.29783236221549353
2691,1,0.2978193926333473
2744,23,0.2978151258525826
2295,23,0.29772618653966043
897,23,0.2976653794316437
334,23,0.29765608909344793
2341,1,0.2976142683473931
2355,28,0.29756235419045474
219,21,0.29751098769011963
3690,6,0.29748688277044283
249,25,0.2973641692269484
3069,9,0.29727867381347495
658,28,0.297264430971766
4136,4,0.29724389793534867
1804,19,0.2972210558637711
3244,28,0.29713968535391255
1446,25,0.29696731496317863
341,9,0.29690732048517704
3041,21,0.29687700511720966
643,28,0.296765361750689
76,19,0.29672469430903997
227,23,0.2966212340986714
2073,23,0.2964949850219787
740,3,0.2963373562947759
1576,3,0.29616649592124566
554,7,0.2961202738841529
546,13,0.2961068467536097
181,28,0.2961006987352367
668,15,0.2960967524042817
2912,3,0.29600164531364725
2587,26,0.29599155579718267
2962,9,0.29598167578295126
104,7,0.2959740372185608
820,16,0.2959210989757765
1342,23,0.2959083962037027
3173,23,0.29589827062736557
1334,9,0.29587051762786754
2179,9,0.29586494705725475
2840,9,0.2958500618299354
2872,19,0.2957836996606875
3818,3,0.29577384872537016
3434,4,0.2957628823258575
2826,15,0.29575917734820734
1424,16,0.2955899985333127
1793,25,0.2955730221493066
206,3,0.2954802992515317
84,23,0.29546709829370243
2872,9,0.29530671348909554
55,11,0.29506970100218843
1004,6,0.29505238594749617
2250,3,0.2948957906362272
114,3,0.29489345668516276
2760,9,0.29484560709874025
1748,7,0.294770572727135
593,6,0.2947638909244872
2852,29,0.29466918729981223
1232,3,0.2945473278196672
849,28,0.29454066715086535
164,29,0.29448812864345636
2091,21,0.29448607174863933
1513,1,0.29447690109459823
1535,16,0.2944061668046025
2166,10,0.2943693782166846
734,1,0.2943278521532689
1251,28,0.2942502188785429
1224,2,0.29412774808304154
137,20,0.29404162515947
2317,28,0.29400571365295197
2230,3,0.29397717580734317
4108,16,0.29386822946262736
3197,13,0.2938650558421877
1073,6,0.29376772141739677
1099,6,0.2937426841879538
1243,28,0.29371145113636116
668,23,0.2936636609179922
1621,23,0.2936312565271915
765,9,0.2936017814780432
1653,25,0.2935960270215248
2509,21,0.2935785816473735
2750,3,0.2935449275198591
1567,16,0.2933971756151298
2335,3,0.29338839714301296
1216,1,0.29338204666648904
3786,23,0.2933666058796865
1010,3,0.2932334609193404
3516,3,0.29319474585746114
4139,23,0.29318903288396625
3326,25,0.29304908611011266
3323,18,0.2927830998308815
859,3,0.29268959239474784
1178,28,0.29267554156012937
1333,28,0.2926296688326828
2708,3,0.29262719303830903
3,9,0.29261657430884686
938,7,0.29250317927742236
3137,7,0.2924980826503768
2964,19,0.2924933892115374
694,7,0.292406774618041
1112,25,0.2923071390129794
4066,12,0.29220099799867116
2553,6,0.2921615832547535
1155,23,0.2921471493137765
3835,24,0.29212523324084644
830,28,0.2921107978185722
20,3,0.29206974416089804
3809,28,0.2920059086021608
4097,22,0.29190575571432326
2429,3,0.29186109017785644
2653,16,0.29176028128142095
2512,27,0.2917227371788096
3471,21,0.291572193458298
3227,22,0.2914569516301984
350,19,0.2914390580865215
453,19,0.291410481128511
885,23,0.29138789527318704
2464,9,0.29128733613986646
1561,3,0.2912494564489043
3047,16,0.29124202219411155
3434,15,0.29123143896794473
3651,3,0.29118682116410416
2317,9,0.2911442139459414
2813,3,0.29113904472530505
1668,7,0.29108531720224234
1546,12,0.2910519355402642
2457,28,0.2909966500466705
322,3,0.29095175924127337
2287,3,0.2908536222652398
1151,3,0.2908131447356368
1685,7,0.29079822019385
2144,23,0.29065114219962257
2617,13,0.2906409245665609
1083,23,0.29060787808183675
710,3,0.29060700589904004
1163,9,0.29059953174589226
2830,25,0.29047354100334216
1825,6,0.29046207648644623
999,28,0.2904236328915815
83,7,0.2903923938964215
1711,13,0.2903372191039551
878,23,0.2903221751330552
1469,28,0.29031872475568476
1586,23,0.29026589712471373
29,18,0.29025799511890965
1319,28,0.29011420981994945
3665,14,0.2901094856643201
1815,14,0.290074184794978
1273,6,0.28997924770297767
1160,9,0.28996471181870404
2618,23,0.28995658956674636
2838,21,0.28994168654802854
787,1,0.2899311620004491
1747,23,0.2898886199884909
864,25,0.2898343893880665
3449,28,0.2897581518778231
2000,25,0.2897246519914078
1353,9,0.2897033646255687
4115,29,0.28968653124633675
342,7,0.2895730166966363
3765,1,0.2895229844054114
1294,23,0.2895137648276238
3794,9,0.28939337555694833
1449,15,0.2893193888722502
705,1,0.2892714337485783
2345,28,0.28926440538409137
918,28,0.2892576448661662
2735,14,0.28924149889974
876,3,0.28912218753045615
1682,13,0.2891022392334568
2399,23,0.2889392611320436
810,3,0.2887869682621755
1773,25,0.2887522299166777
1521,22,0.28868778783206456
3902,9,0.28867769110897756
3796,3,0.2886075977665913
1462,7,0.28855772504287114
2625,23,0.2882570991608131
1479,9,0.288248805581133
3464,4,0.2882252537856687
3552,28,0.28820964245264885
2224,16,0.28815117765811205
846,16,0.2881495320718996
592,28,0.2880983279944259
383,25,0.28803332710647517
1245,23,0.2879078992472197
2630,15,0.28787858971903535
3405,21,0.2878416107665374
2406,23,0.28781230669799146
128,7,0.28775593675478595
3954,3,0.28762529285447136
3592,29,0.2876201753742847
1094,29,0.2876134596134784
